method,instance_id,alpha_t,alpha_c,makespan_mean,makespan_std,cost_mean,cost_std,n_seeds,cid,makespan_norm,cost_norm,score,rank
D-DRL,M4_A3_R4_J2,1.0,0.0,1118.25,61.437304609339805,470.65,91.08253920136626,20,C1,1.0,0.9992533134216911,1.0,9.0
D-DRL,M4_A3_R6_J3,0.0,1.0,2144.0,171.43696094759542,300.05,91.29390075897444,20,C2,0.8564017431002297,0.07190219643597191,0.07190219643597191,2.0
D-DRL,M4_A3_R6_J3,0.25,0.75,2177.6916666666666,179.32541131494682,329.95,98.62340653105363,20,C2,1.0,0.7959183673469388,0.846938775510204,6.0
D-DRL,M4_A3_R6_J3,0.5,0.5,2177.641666666667,124.16545124802524,407.85,119.09362747545798,20,C2,1.0,1.0,1.0,9.0
D-DRL,M4_A3_R6_J3,0.75,0.25,2141.633333333333,112.37461628839907,279.95,108.68955065254724,20,C2,0.8875886524822696,0.09817421774143971,0.6902350437970621,7.0
D-DRL,M4_A3_R6_J3,1.0,0.0,2054.1,114.61142590234371,442.7,144.11621772210898,20,C2,0.8045488060801995,0.48695378811694423,0.8045488060801995,7.0
D-DRL,M4_A3_R8_J4,0.0,1.0,3514.3416666666662,184.36186349276878,336.8,95.35341464368504,20,C3,0.9017097099985547,0.4214442013129103,0.4214442013129103,7.0
D-DRL,M4_A3_R8_J4,0.25,0.75,3492.3916666666664,150.0625140201079,310.1,98.18612829454925,20,C3,0.8384220099242438,0.248642779587405,0.3960875871716147,5.0
D-DRL,M4_A3_R8_J4,0.5,0.5,3555.775,127.26757596423718,364.4,99.97178549339229,20,C3,0.9926924929470864,0.5699481865284974,0.7813203397377919,7.0
D-DRL,M4_A3_R8_J4,0.75,0.25,3498.408333333333,148.62019841593866,330.05,92.29328252912016,20,C3,0.8612050739957708,0.33591731266149877,0.7298831336622028,6.0
D-DRL,M4_A3_R8_J4,1.0,0.0,3575.1083333333327,171.4455335654219,369.35,97.58304155948409,20,C3,1.0,0.4987468671679198,1.0,9.0
D-DRL,M4_A4_R4_J2,0.0,1.0,1305.1333333333337,142.45197816061153,219.9,54.32349496546736,20,C4,0.8089343880874826,0.8381594605315351,0.8381594605315351,6.0
D-DRL,M4_A4_R4_J2,0.25,0.75,1363.1166666666668,175.50933481780152,220.3,63.921909595347586,20,C4,0.9422117293555826,0.9089512101421438,0.9172663399455034,7.0
D-DRL,M4_A4_R4_J2,0.5,0.5,1217.9583333333335,130.16253756058435,192.25,38.0358210666015,20,C4,0.6469025480014491,0.6572085889570554,0.6520555684792522,6.0
D-DRL,M4_A4_R4_J2,0.75,0.25,1303.525,202.03300983107567,216.2,63.73514274756614,20,C4,0.8060566556268055,0.7949878176122519,0.8032894461231671,6.0
D-DRL,M4_A4_R4_J2,1.0,0.0,1336.2666666666669,235.45683107152706,278.35,103.12500079744817,20,C4,0.886742637164222,1.0,0.886742637164222,7.0
D-DRL,M4_A4_R6_J3,0.0,1.0,2751.05,262.02274967076676,395.45,84.98450323131675,20,C5,0.8713533616692434,0.5068493150684931,0.5068493150684931,7.0
D-DRL,M4_A4_R6_J3,0.25,0.75,2795.625,257.7206309380587,422.45,98.83397828256179,20,C5,0.9541126031157584,0.6174722662440569,0.7016323504619824,6.0
D-DRL,M4_A4_R6_J3,0.5,0.5,2721.275,216.08320410548154,426.7,77.52222092304956,20,C5,0.7244170667189185,0.732410239896957,0.7284136533079377,7.0
D-DRL,M4_A4_R6_J3,0.75,0.25,2728.6416666666664,216.11155119169257,436.85,83.03409255429837,20,C5,1.0,0.7139986604152715,0.9284996651038179,9.0
D-DRL,M4_A4_R6_J3,1.0,0.0,2668.0333333333333,183.29375649375143,519.05,143.69319472586832,20,C5,1.0,0.5592087677091686,1.0,9.0
D-DRL,M4_A4_R8_J4,0.0,1.0,4306.491666666667,167.28283010679266,435.05,119.66817059114582,20,C6,0.6103810648139194,0.5291579679888657,0.5291579679888657,7.0
D-DRL,M4_A4_R8_J4,0.25,0.75,4317.383333333333,257.65744122292284,438.2,113.99750689794654,20,C6,0.8935957820738138,0.4888694893059799,0.5900510624979384,6.0
D-DRL,M4_A4_R8_J4,0.5,0.5,4395.9,306.24725992329525,418.5,80.82892916198806,20,C6,0.8910259061642593,0.3811085972850679,0.6360672517246636,6.0
D-DRL,M4_A4_R8_J4,0.75,0.25,4342.1916666666675,322.29427580907844,438.75,87.67216145810963,20,C6,0.32714467981692286,0.06586447118429385,0.26182462765876563,7.0
D-DRL,M4_A4_R8_J4,1.0,0.0,4363.25,313.4029341324155,694.2,243.9472764435187,20,C6,0.8224899809704207,0.510917467948718,0.8224899809704207,7.0
D-DRL,M4_A5_R4_J2,0.0,1.0,1087.9916666666666,103.3998862504606,272.0,38.954764589335234,20,C7,0.6575799233671646,0.851851851851852,0.851851851851852,8.0
D-DRL,M4_A5_R4_J2,0.25,0.75,1093.4583333333335,95.51613982901657,276.45,36.37447774991344,20,C7,0.7843569329921339,0.783702213279678,0.783865893207792,8.0
D-DRL,M4_A5_R4_J2,0.5,0.5,1066.5,75.57359605743682,301.05,42.565707719762045,20,C7,0.7795764941736626,1.0,0.8897882470868312,8.0
D-DRL,M4_A5_R4_J2,0.75,0.25,1090.75,94.75810230907098,285.8,36.49744042936075,20,C7,0.8966313435737897,0.7431192660550459,0.8582533241941037,8.0
D-DRL,M4_A5_R4_J2,1.0,0.0,1081.9833333333331,103.80094958382091,285.1,55.00038277378765,20,C7,0.7913643422694051,0.6062562065541214,0.7913643422694051,8.0
D-DRL,M4_A5_R6_J3,0.0,1.0,1887.2666666666664,130.50679890872925,304.05,106.64376261771316,20,C8,0.7000899569491739,0.8954857703631011,0.8954857703631011,7.0
D-DRL,M4_A5_R6_J3,0.25,0.75,1869.5666666666664,110.04735025544952,270.7,107.35239560487351,20,C8,0.8288862551651237,0.7357774968394437,0.7590546864208636,6.0
D-DRL,M4_A5_R6_J3,0.5,0.5,1830.0583333333332,114.41625649994826,227.0,58.8727441181401,20,C8,0.752942659502387,0.5289024104844372,0.6409225349934121,6.0
D-DRL,M4_A5_R6_J3,0.75,0.25,1858.325,138.52734730114614,286.6,116.11355603346597,20,C8,0.8569864104733941,0.5073017299483263,0.7695652403421271,5.0
D-DRL,M4_A5_R6_J3,1.0,0.0,2072.6,206.75321758670677,622.95,190.61630653170644,20,C8,1.0,1.0,1.0,9.0
D-DRL,M4_A5_R8_J4,0.0,1.0,3785.3083333333334,225.99122320974377,821.55,153.0777150407768,20,C9,1.0,1.0,1.0,9.0
D-DRL,M4_A5_R8_J4,0.25,0.75,3681.4916666666663,256.17709902965856,829.75,210.456615106547,20,C9,1.0,1.0,1.0,9.0
D-DRL,M4_A5_R8_J4,0.5,0.5,3595.725,235.6592611246187,791.45,154.08626257972992,20,C9,0.8185312224171258,0.9240664641772378,0.8712988432971818,8.0
D-DRL,M4_A5_R8_J4,0.75,0.25,3652.5,161.45141213235706,796.05,138.4529085817154,20,C9,0.877878661804655,0.6044226044226043,0.8095146474591424,6.0
D-DRL,M4_A5_R8_J4,1.0,0.0,3626.8166666666666,185.772741282215,842.4,221.16447797010593,20,C9,0.9193771908372045,0.6464133490523262,0.9193771908372045,7.0
D-DRL,M8_A10_R4_J2,0.0,1.0,780.7,71.16851758141968,638.65,114.07996964272131,20,C16,1.0,0.977200577200577,0.977200577200577,8.0
D-DRL,M8_A10_R4_J2,0.25,0.75,722.075,80.58529452066585,659.15,106.58146130888262,20,C16,0.7039245121166632,0.7607404820118756,0.7465364895380725,8.0
D-DRL,M8_A10_R4_J2,0.5,0.5,790.05,90.6384937524207,678.45,130.21984447363172,20,C16,1.0,0.9933463161311264,0.9966731580655632,9.0
D-DRL,M8_A10_R4_J2,0.75,0.25,830.1083333333333,90.32785111544779,675.0,149.99754383954004,20,C16,1.0,0.7958947672737785,0.9489736918184446,9.0
D-DRL,M8_A10_R4_J2,1.0,0.0,782.5166666666667,74.23817565879567,819.2,169.5047274608557,20,C16,1.0,0.7488196411709162,1.0,9.0
D-DRL,M8_A10_R6_J3,0.0,1.0,1141.6666666666665,149.2404943244253,598.1,156.77301728093525,20,C17,0.34165515054031365,0.6802490862325707,0.6802490862325707,6.0
D-DRL,M8_A10_R6_J3,0.25,0.75,1109.8333333333333,167.55087383131553,646.2,121.42513396284454,20,C17,0.5136335806125498,0.7755838880740157,0.7100963112086491,7.0
D-DRL,M8_A10_R6_J3,0.5,0.5,1140.4583333333335,137.16183162802815,619.85,80.30617397776692,20,C17,0.5779130836267101,0.7730745906610068,0.6754938371438585,6.0
D-DRL,M8_A10_R6_J3,0.75,0.25,1075.7166666666667,117.66551239431861,600.7,120.93891455041084,20,C17,0.453089035562398,0.7071369975389665,0.5166010260565401,6.0
D-DRL,M8_A10_R6_J3,1.0,0.0,1027.125,97.6692394577602,664.6,145.4243880220197,20,C17,0.3520159140314178,0.7821828358208954,0.3520159140314178,7.0
D-DRL,M8_A10_R8_J4,0.0,1.0,2711.458333333333,208.27757060741965,1760.45,444.5980414048769,20,C18,1.0,1.0,1.0,9.0
D-DRL,M8_A10_R8_J4,0.25,0.75,2690.866666666667,185.0428241884179,1466.8,328.8948960254308,20,C18,0.8920202695808919,0.6883190634282719,0.7392443649664269,8.0
D-DRL,M8_A10_R8_J4,0.5,0.5,2650.25,209.73533516962144,1449.0,390.1238669691299,20,C18,0.8380883483293398,0.624014265900535,0.7310513071149374,8.0
D-DRL,M8_A10_R8_J4,0.75,0.25,2714.4333333333334,145.3279855768078,1505.05,244.47009826841483,20,C18,0.9164051659728896,0.6354705274043434,0.846171506330753,8.0
D-DRL,M8_A10_R8_J4,1.0,0.0,2610.016666666667,177.45449873927404,1389.8,302.16527370228846,20,C18,0.8865548373858629,0.6160790144435004,0.8865548373858629,8.0
D-DRL,M8_A6_R4_J2,0.0,1.0,1232.366666666667,64.58576056559428,450.65,44.85329888706773,20,C10,0.8023546200499487,0.6586144029170462,0.6586144029170462,6.0
D-DRL,M8_A6_R4_J2,0.25,0.75,1210.4166666666667,71.35111067216864,435.4,47.71891382714096,20,C10,0.6034790365744859,0.41221374045801507,0.4600300644871328,6.0
D-DRL,M8_A6_R4_J2,0.5,0.5,1208.9500000000003,74.07687448410167,426.1,48.443021332174084,20,C10,0.6368407242193653,0.31469849246231163,0.4757696083408385,6.0
D-DRL,M8_A6_R4_J2,0.75,0.25,1225.2833333333335,59.27439167778901,419.2,45.63655044853966,20,C10,0.7456117707795556,0.28804725503822093,0.631220641844222,6.0
D-DRL,M8_A6_R4_J2,1.0,0.0,1200.2666666666669,61.245417539524226,538.3,59.662295243178576,20,C10,0.7078853046595,0.3155922865013773,0.7078853046595,5.0
D-DRL,M8_A6_R6_J3,0.0,1.0,2270.0333333333333,156.79935217374228,516.4,94.06235333963036,20,C11,1.0,0.4956478487938324,0.4956478487938324,5.0
D-DRL,M8_A6_R6_J3,0.25,0.75,2232.9166666666665,170.1194239969459,495.95,78.17219521839691,20,C11,0.8759593006481888,0.3865101289134437,0.50887242184713,5.0
D-DRL,M8_A6_R6_J3,0.5,0.5,2286.358333333333,93.58269125398752,503.8,71.26643854689172,20,C11,1.0,0.4863576158940398,0.7431788079470198,6.0
D-DRL,M8_A6_R6_J3,0.75,0.25,2267.7833333333333,132.64811979146359,489.6,72.45790066252994,20,C11,0.8926979996747443,0.31108438564842655,0.7472945961681648,5.0
D-DRL,M8_A6_R6_J3,1.0,0.0,2194.5583333333334,156.25137449687838,557.4,79.09980371257834,20,C11,0.5332876980246432,0.4635186819652838,0.5332876980246432,6.0
D-DRL,M8_A6_R8_J4,0.0,1.0,3977.8,448.5731817833125,418.7,112.10807755300942,20,C12,0.6660825952063267,0.8722689075630251,0.8722689075630251,8.0
D-DRL,M8_A6_R8_J4,0.25,0.75,3917.2416666666672,406.95777427622613,411.55,104.51364806368089,20,C12,0.6260082938181318,0.5413737155219038,0.5625323600959609,7.0
D-DRL,M8_A6_R8_J4,0.5,0.5,3951.716666666667,343.2607873449211,418.0,76.47221717722066,20,C12,0.7362862289176364,0.566069906223359,0.6511780675704977,7.0
D-DRL,M8_A6_R8_J4,0.75,0.25,4047.041666666667,326.9400881995506,402.15,99.36073300433071,20,C12,0.9324757265683747,0.3504305857859373,0.7869644413727654,7.0
D-DRL,M8_A6_R8_J4,1.0,0.0,3828.625,409.12133730759024,416.35,80.7414815451467,20,C12,0.7502263488263284,0.5677869552833951,0.7502263488263284,6.0
D-DRL,M8_A8_R4_J2,0.0,1.0,786.6166666666667,167.67056515993684,766.5,138.2558650131209,20,C13,0.39954198755240355,0.6794207044519937,0.6794207044519937,6.0
D-DRL,M8_A8_R4_J2,0.25,0.75,876.5666666666666,184.39531650380388,805.8,133.67541206023523,20,C13,0.5942132556392353,0.8643483259088948,0.79681455834148,7.0
D-DRL,M8_A8_R4_J2,0.5,0.5,854.35,189.90454589005395,785.2,97.21143532473295,20,C13,0.5313013226905892,0.7166143263047705,0.6239578244976798,6.0
D-DRL,M8_A8_R4_J2,0.75,0.25,852.05,182.1044708514691,763.25,138.87968098132174,20,C13,0.5197898542155851,0.4177578251652325,0.49428184695299693,6.0
D-DRL,M8_A8_R4_J2,1.0,0.0,849.2,181.3833103214237,857.65,133.2537251380159,20,C13,0.4219005057668121,0.03434509853621439,0.4219005057668121,6.0
D-DRL,M8_A8_R6_J3,0.0,1.0,2536.375,253.28542295690085,656.8,128.05738845081177,20,C14,0.5574172865479516,1.0,1.0,9.0
D-DRL,M8_A8_R6_J3,0.25,0.75,2561.633333333333,214.67572853271665,580.55,103.12918572047595,20,C14,0.7517250710323377,0.5204800417427599,0.5782912990651543,8.0
D-DRL,M8_A8_R6_J3,0.5,0.5,2522.583333333333,244.46873118318388,622.35,173.90871017198708,20,C14,0.6662987716393809,0.6518240343347639,0.6590614029870724,7.0
D-DRL,M8_A8_R6_J3,0.75,0.25,2553.983333333333,266.23787839963126,625.0,153.40966826047662,20,C14,0.7855019269590752,0.8602479471904686,0.8041884320169235,7.0
D-DRL,M8_A8_R6_J3,1.0,0.0,2484.45,247.32398845069187,710.2,151.10804778456756,20,C14,0.8237594581573949,0.513011152416357,0.8237594581573949,8.0
D-DRL,M8_A8_R8_J4,0.0,1.0,2481.483333333333,109.00274823511107,1120.0,261.5486268565108,20,C15,0.4575528978840849,0.271728799239624,0.271728799239624,3.0
D-DRL,M8_A8_R8_J4,0.25,0.75,2582.958333333333,166.09382146618148,1302.75,296.7703125668951,20,C15,1.0,0.5449177032290489,0.6586882774217866,8.0
D-DRL,M8_A8_R8_J4,0.5,0.5,2540.3416666666662,114.26167099716487,1228.6,253.26757225885578,20,C15,0.7339505338559259,0.36384527001148975,0.5488979019337078,7.0
D-DRL,M8_A8_R8_J4,0.75,0.25,2505.833333333333,148.1105660176947,1270.6,318.3345476232925,20,C15,0.6591859790540736,0.44447314049586756,0.6055077694145221,8.0
D-DRL,M8_A8_R8_J4,1.0,0.0,2532.6583333333333,135.89825135822102,1306.35,288.36568067208293,20,C15,0.9958716498110575,0.6111799044754995,0.9958716498110575,8.0
DDQN,M12_A12_R4_J2,0.0,1.0,622.3333333333334,23.08451292191597,763.75,83.54883538827362,20,C22,0.47108266072919613,1.0,1.0,8.5
DDQN,M12_A12_R4_J2,0.25,0.75,615.4833333333333,2.9068883707497313,798.05,88.46853440035824,20,C22,0.5753777132677971,0.894323505097823,0.8145870571403164,7.5
DDQN,M12_A12_R4_J2,0.5,0.5,626.0833333333334,27.476066139939245,758.9,42.75130038034547,20,C22,0.7024509994934343,0.6991184858698469,0.7007847426816406,6.5
DDQN,M12_A12_R4_J2,0.75,0.25,637.2666666666667,66.8882152051715,792.05,67.03060966139981,20,C22,0.5775133784260994,0.6139647618159783,0.5866262242735691,7.5
DDQN,M12_A12_R4_J2,1.0,0.0,699.6916666666667,43.72479307257801,1364.1,100.94130655198127,20,C22,0.6740577445797574,1.0,0.6740577445797574,6.5
DDQN,M12_A12_R6_J3,0.0,1.0,1200.5583333333334,77.7683107751397,1710.85,82.3549921792365,20,C23,1.0,1.0,1.0,8.5
DDQN,M12_A12_R6_J3,0.25,0.75,1204.3083333333334,65.93930566940898,1723.75,117.97897894830335,20,C23,1.0,0.904731182795699,0.9285483870967742,8.5
DDQN,M12_A12_R6_J3,0.5,0.5,1182.9916666666666,58.362260371515134,1700.5,85.44588931013595,20,C23,1.0,0.7513997760358343,0.8756998880179172,7.5
DDQN,M12_A12_R6_J3,0.75,0.25,1181.7583333333334,41.39749812340352,1712.35,121.49259236677764,20,C23,1.0,0.8188665710186513,0.9547166427546628,8.5
DDQN,M12_A12_R6_J3,1.0,0.0,1171.55,90.18365115514291,1741.5,177.92295789854782,20,C23,1.0,0.803575957392848,1.0,9.0
DDQN,M12_A12_R8_J4,0.0,1.0,1794.825,80.81347151535171,1541.05,159.33330672392057,20,C24,0.8817294953631221,0.9180179272837143,0.9180179272837143,7.0
DDQN,M12_A12_R8_J4,0.25,0.75,1800.1166666666663,91.06687504792369,1569.85,153.09483644907303,20,C24,1.0,0.5916508738681827,0.693738155401137,8.0
DDQN,M12_A12_R8_J4,0.5,0.5,1848.3,74.61837802566654,1621.65,183.73615952171605,20,C24,1.0,0.6662290215778058,0.8331145107889029,9.0
DDQN,M12_A12_R8_J4,0.75,0.25,1807.725,83.33795206498628,1576.8,170.6642132499093,20,C24,1.0,0.47760743602124567,0.8694018590053114,8.0
DDQN,M12_A12_R8_J4,1.0,0.0,1808.9083333333333,88.17112672365755,1596.8,184.1894333788479,20,C24,1.0,0.7517817645613172,1.0,9.0
DDQN,M12_A15_R4_J2,0.0,1.0,704.3416666666667,68.25683512246715,1026.95,105.11270893163854,20,C25,0.7303458042117768,0.8510976773783009,0.8510976773783009,7.5
DDQN,M12_A15_R4_J2,0.25,0.75,722.0,78.78822751732417,1042.1,88.42534764004697,20,C25,0.9873859366612995,0.8639141967477799,0.8947821317261597,7.5
DDQN,M12_A15_R4_J2,0.5,0.5,705.0166666666667,74.9569252522731,1045.9,98.91564721093366,20,C25,0.760864114992479,0.8850516120810503,0.8229578635367647,6.5
DDQN,M12_A15_R4_J2,0.75,0.25,684.75,33.978773043532065,1007.8,44.968527005591696,20,C25,0.6733683420855217,0.6969325153374234,0.6792593853984971,7.0
DDQN,M12_A15_R4_J2,1.0,0.0,724.7166666666666,69.561893429836,1043.8,106.04993858406613,20,C25,0.9465527760829772,0.5867415964200229,0.9465527760829772,8.0
DDQN,M12_A15_R6_J3,0.0,1.0,762.65,30.667520011010506,1340.5,152.89263518801954,20,C26,0.16984150065435535,1.0,1.0,8.5
DDQN,M12_A15_R6_J3,0.25,0.75,762.3916666666667,28.19171392303289,1337.95,177.56643678827433,20,C26,0.21955624355005157,1.0,0.8048890608875129,6.5
DDQN,M12_A15_R6_J3,0.5,0.5,766.4333333333333,44.68327133102615,1340.15,130.3680114945865,20,C26,0.39279907084785093,0.8729113507284553,0.6328552107881531,6.5
DDQN,M12_A15_R6_J3,0.75,0.25,768.0166666666667,47.23175720729528,1353.0,152.35346713274507,20,C26,0.3315909090909091,0.4344158773116824,0.35729715114610244,5.5
DDQN,M12_A15_R6_J3,1.0,0.0,811.9083333333333,48.13180839665349,1533.25,202.08619187705136,20,C26,0.7370155549696805,0.9086341118188253,0.7370155549696805,7.0
DDQN,M12_A15_R8_J4,0.0,1.0,4163.616666666667,714.4845872645518,4029.45,333.865159513301,20,C27,1.0,1.0,1.0,9.0
DDQN,M12_A15_R8_J4,0.25,0.75,3812.5583333333334,544.4904594694166,3982.05,375.65066008334475,20,C27,1.0,1.0,1.0,9.0
DDQN,M12_A15_R8_J4,0.5,0.5,4155.725,646.7658887411901,4165.25,394.35435240803145,20,C27,1.0,1.0,1.0,9.0
DDQN,M12_A15_R8_J4,0.75,0.25,4073.7,593.152248140125,4128.55,274.60181219933327,20,C27,1.0,1.0,1.0,9.0
DDQN,M12_A15_R8_J4,1.0,0.0,3993.225,827.0958638849282,3903.5,457.77465152512247,20,C27,1.0,0.8123911365891303,1.0,9.0
DDQN,M12_A9_R4_J2,0.0,1.0,530.1083333333333,47.164086935837396,979.55,236.86426826127104,20,C19,0.09862146516180095,0.7176551860258561,0.7176551860258561,5.5
DDQN,M12_A9_R4_J2,0.25,0.75,531.4166666666667,49.6985503453848,1022.9,191.4479178867138,20,C19,0.2573975205863728,0.7087570342580707,0.5959171558401463,6.5
DDQN,M12_A9_R4_J2,0.5,0.5,552.8333333333333,45.17571282492139,1116.15,174.28871238022813,20,C19,0.2923342607694522,0.7877760557923287,0.5400551582808905,7.0
DDQN,M12_A9_R4_J2,0.75,0.25,549.7333333333333,23.711743580465154,1123.4,130.78886158916393,20,C19,0.3871331828442439,0.8149313501144166,0.4940827246617871,6.5
DDQN,M12_A9_R4_J2,1.0,0.0,632.725,58.86517638832036,1443.8,122.76747383398805,20,C19,0.7439349239538281,1.0,0.7439349239538281,6.0
DDQN,M12_A9_R6_J3,0.0,1.0,869.95,61.323704907855436,1437.25,257.85468673980733,20,C20,0.7912201580537054,0.8731004153432691,0.8731004153432691,6.5
DDQN,M12_A9_R6_J3,0.25,0.75,866.475,58.27253159591142,1462.9,239.29697470980102,20,C20,0.9464097546289332,0.855649762704634,0.8783397606857087,7.5
DDQN,M12_A9_R6_J3,0.5,0.5,871.425,55.07964661070586,1466.35,238.70093047687584,20,C20,0.920305416368408,0.8335467349551856,0.8769260756617968,6.5
DDQN,M12_A9_R6_J3,0.75,0.25,857.025,48.4776814566786,1449.9,249.2388201578643,20,C20,0.8749958052283635,0.811565511852045,0.859138231884284,6.5
DDQN,M12_A9_R6_J3,1.0,0.0,915.85,67.08911983324867,1889.6,345.17263415343496,20,C20,0.9597781262705467,0.8886815920398008,0.9597781262705467,6.0
DDQN,M12_A9_R8_J4,0.0,1.0,1997.1666666666665,151.83252931787814,1724.7,145.93477274021038,20,C21,1.0,1.0,1.0,9.0
DDQN,M12_A9_R8_J4,0.25,0.75,2009.0083333333332,110.88091545563955,1716.35,175.36496529418744,20,C21,1.0,1.0,1.0,9.0
DDQN,M12_A9_R8_J4,0.5,0.5,1990.75,158.7903330906543,1830.05,233.3054187563003,20,C21,1.0,1.0,1.0,9.0
DDQN,M12_A9_R8_J4,0.75,0.25,1993.675,143.59359760076282,1794.25,211.4132583105272,20,C21,1.0,0.9077871691838715,0.9769467922959678,9.0
DDQN,M12_A9_R8_J4,1.0,0.0,2030.175,157.7886705273342,1714.8,253.53679272081575,20,C21,1.0,0.7972810309424342,1.0,9.0
DDQN,M4_A3_R4_J2,0.0,1.0,1036.6333333333334,19.539628349162502,380.0,26.832815729997474,20,C1,0.41873320934077307,0.6371227936989939,0.6371227936989939,6.5
DDQN,M4_A3_R4_J2,0.25,0.75,1048.8333333333335,44.994509086700994,392.2,40.35709029206771,20,C1,0.6228417266187054,0.7314904310844771,0.7043282549680342,6.5
DDQN,M4_A3_R4_J2,0.5,0.5,1047.1916666666668,40.90376221275858,394.2,20.19796758926111,20,C1,0.6803379947620708,0.7820756711054745,0.7312068329337726,6.5
DDQN,M4_A3_R4_J2,0.75,0.25,1038.9416666666668,24.02966459819522,386.4,40.24974664843443,20,C1,0.7031088618054131,0.8052689352360043,0.7286488801630608,6.5
DDQN,M4_A3_R4_J2,1.0,0.0,1035.6583333333333,52.672925316556245,367.15,60.98945120178355,20,C1,0.5796505216727454,0.6128430091469105,0.5796505216727454,6.5
DDQN,M4_A3_R6_J3,0.0,1.0,2102.741666666667,35.602355324870885,397.35,56.76662752004914,20,C2,0.6509234280971175,0.4751346871114796,0.4751346871114796,6.5
DDQN,M4_A3_R6_J3,0.25,0.75,2106.675,27.763383843763467,372.45,71.00146403234825,20,C2,0.8340829001421262,1.0,0.9585207250355315,8.5
DDQN,M4_A3_R6_J3,0.5,0.5,2099.15,34.395952944312604,384.0,73.34991837974864,20,C2,0.832217036588407,0.9144854786661886,0.8733512576272977,6.0
DDQN,M4_A3_R6_J3,0.75,0.25,2087.35,61.22716545352794,413.15,40.73182513646262,20,C2,0.7775920297196893,0.26194135366078564,0.6486793607049635,5.5
DDQN,M4_A3_R6_J3,1.0,0.0,2140.25,128.95526560135414,769.1,132.55223399415834,20,C2,1.0,1.0,1.0,9.0
DDQN,M4_A3_R8_J4,0.0,1.0,3507.8166666666666,74.69512889540879,482.0,83.26937896780672,20,C3,0.8734670321742886,0.8450765864332603,0.8450765864332603,8.0
DDQN,M4_A3_R8_J4,0.25,0.75,3485.4916666666663,94.60642503495585,441.65,76.9266739037555,20,C3,0.8238005262321423,0.7247557003257327,0.7495169068023351,7.0
DDQN,M4_A3_R8_J4,0.5,0.5,3532.7166666666662,91.78931348569625,472.85,105.19819640238985,20,C3,0.954613637927475,0.9861830742659762,0.9703983560967255,9.0
DDQN,M4_A3_R8_J4,0.75,0.25,3514.2,94.81517262054803,463.4,105.4955224791929,20,C3,0.8898218061008756,0.7953488372093024,0.8662035638779824,8.0
DDQN,M4_A3_R8_J4,1.0,0.0,3520.45,77.58385578432265,459.35,87.27709954657728,20,C3,0.8774362328319173,1.0,0.8774362328319173,7.0
DDQN,M4_A4_R4_J2,0.0,1.0,1390.6750000000004,54.933119224374224,234.6,22.848240747662782,20,C4,1.0,0.9547798492661641,0.9547798492661641,7.5
DDQN,M4_A4_R4_J2,0.25,0.75,1390.041666666667,51.700975450885934,232.15,0.6708203932499386,20,C4,1.0,1.0,1.0,8.5
DDQN,M4_A4_R4_J2,0.5,0.5,1388.5250000000003,56.66873770725215,236.7,20.32395527191341,20,C4,1.0,0.9980828220858896,0.9990414110429449,8.5
DDQN,M4_A4_R4_J2,0.75,0.25,1395.2666666666669,35.974666199801405,234.45,22.855323000860963,20,C4,1.0,0.9220327184128088,0.9805081796032022,8.5
DDQN,M4_A4_R4_J2,1.0,0.0,1361.541666666667,75.0181435169197,241.75,24.863575133537264,20,C4,0.9384059822508387,0.7869615832363211,0.9384059822508387,8.0
DDQN,M4_A4_R6_J3,0.0,1.0,2450.375,83.04717314777342,521.45,92.08147136325013,20,C5,0.0,1.0,1.0,8.5
DDQN,M4_A4_R6_J3,0.25,0.75,2441.2,75.95440691510011,519.0,100.76810272261649,20,C5,0.3523127644220565,1.0,0.8380781911055142,8.5
DDQN,M4_A4_R6_J3,0.5,0.5,2431.4,44.54682141573772,509.8,115.77591786677718,20,C5,0.2984226511217795,1.0,0.6492113255608898,5.5
DDQN,M4_A4_R6_J3,0.75,0.25,2446.15,68.73674034811525,500.9,99.60971206083326,20,C5,0.44988802700334385,1.0,0.5874160202525078,6.5
DDQN,M4_A4_R6_J3,1.0,0.0,2506.8,81.82295464252542,766.4,164.21981417728207,20,C5,0.6770327340711443,1.0,0.6770327340711443,7.0
DDQN,M4_A4_R8_J4,0.0,1.0,4293.383333333333,218.1797176212459,604.2,117.17714884108727,20,C6,0.5799384567745931,1.0,1.0,9.0
DDQN,M4_A4_R8_J4,0.25,0.75,4359.233333333334,292.8067811904485,613.85,101.23098911842528,20,C6,0.9642038664323381,1.0,0.9910509666080846,9.0
DDQN,M4_A4_R8_J4,0.5,0.5,4377.116666666667,211.23943691366526,692.05,147.50788560544643,20,C6,0.8599495388178842,1.0,0.9299747694089421,9.0
DDQN,M4_A4_R8_J4,0.75,0.25,4267.791666666667,225.5361310702316,618.5,69.84833193200974,20,C6,0.2819423629956661,0.1291077334459222,0.24373370560823013,6.0
DDQN,M4_A4_R8_J4,1.0,0.0,4334.633333333333,260.9592885727537,640.65,100.64804492571339,20,C6,0.7923758911893922,0.4572816506410256,0.7923758911893922,6.0
DDQN,M4_A5_R4_J2,0.0,1.0,900.6416666666667,36.638117873146136,232.7,49.52840758488745,20,C7,0.0,0.332010582010582,0.332010582010582,4.5
